,w_star,method,gamma,N,mean_variance,expected_return
7894,[0.64925738 0.00998894 0.00259692 0.30205805 0.03609871],bagging,50,200,3.1598380368699863,26.81487403428648
7895,"[5.30959781e-01 0.00000000e+00 1.16399945e-15 4.69040219e-01
 6.59194921e-17]",SAA,50,50,3.1617000137871645,27.315433362409543
7896,"[5.37790124e-01 3.39766045e-04 1.77902753e-14 4.61870110e-01
 1.31716892e-15]",bagging,50,50,3.1607926492933776,27.296700393512413
7897,"[2.23428074e-16 6.18915921e-16 0.00000000e+00 0.00000000e+00
 1.00000000e+00]",SAA,50,100,3.543400000000005,24.180000000000014
7898,"[1.46024455e-01 8.02999385e-02 8.84618692e-05 1.22327172e-01
 6.51259973e-01]",bagging,50,100,3.3717010210440703,25.095425947648224
7899,"[1.29962203e-01 1.66441143e-01 1.74265170e-15 7.03596654e-01
 0.00000000e+00]",SAA,50,200,3.256109511660561,27.768446373001044
7900,"[1.52912179e-01 2.27707098e-01 5.68261739e-15 5.66707325e-01
 5.26733977e-02]",bagging,50,200,3.24482861229294,27.259841779231763
7901,"[1.00000000e+00 1.38777878e-16 0.00000000e+00 0.00000000e+00
 1.73472348e-16]",SAA,50,50,3.1928000000000005,26.110000000000003
7902,[0.86061037 0.06765332 0.00104574 0.01645181 0.05423876],bagging,50,50,3.1950690477025985,25.989629974067984
7903,"[0.00000000e+00 0.00000000e+00 1.57040315e-16 8.39469099e-01
 1.60530901e-01]",SAA,50,100,3.335344961484511,27.957610944210696
7904,[0.13447421 0.03323656 0.01899134 0.64844138 0.16485651],bagging,50,100,3.293940427102812,27.481394213465244
7905,"[5.38814899e-01 0.00000000e+00 0.00000000e+00 4.61185101e-01
 8.25836795e-16]",SAA,50,200,3.160652238758058,27.295245709570402
7906,"[5.35618397e-01 8.57147155e-03 1.77607355e-02 4.37626125e-01
 4.23271335e-04]",bagging,50,200,3.185595588834784,27.27572035445506
7907,[0.69100284 0.         0.02409858 0.28489858 0.        ],SAA,50,50,3.1869316058254906,26.9094243878904
7908,[0.67633457 0.00685191 0.03797478 0.27767487 0.00116386],bagging,50,50,3.2108167170019013,26.921161093990737
7909,"[5.71642285e-01 0.00000000e+00 1.86265933e-16 2.06042254e-01
 2.22315460e-01]",SAA,50,100,3.1857662608343027,26.210459755258356
7910,[0.52127291 0.05722606 0.00276535 0.21591051 0.20282518],bagging,50,100,3.1976475558306565,26.2296492874299
7911,"[6.06599494e-01 2.58994215e-15 0.00000000e+00 3.93400506e-01
 2.10248485e-15]",SAA,50,200,3.153830697555877,27.12103930063087
7912,"[5.42188835e-01 1.00631477e-03 3.30825603e-15 4.04873933e-01
 5.19309170e-02]",bagging,50,200,3.1630400673604724,27.04939365431821
7913,"[5.59124573e-01 6.85215773e-17 0.00000000e+00 3.69515654e-01
 7.13597729e-02]",SAA,50,50,3.1630177235145096,26.921930870297757
7914,[0.38243667 0.01925813 0.03386209 0.36893953 0.19550357],bagging,50,50,3.2562149827271574,26.757995608603647
7915,"[3.60940366e-02 2.69315820e-16 0.00000000e+00 4.48139645e-01
 5.15766319e-01]",SAA,50,100,3.3449672062695575,26.266289891067462
7916,[0.14628893 0.10774849 0.00414349 0.42940627 0.31241282],bagging,50,100,3.282483445292054,26.52520406956062
7917,"[2.74272562e-01 1.55381155e-01 3.06964740e-18 4.63645137e-01
 1.06701145e-01]",SAA,50,200,3.2178481689753236,26.955791753394056
7918,[0.28316936 0.1673144  0.01433925 0.42224224 0.11293475],bagging,50,200,3.2400102618078535,26.86662206157317
7919,"[5.58553711e-01 0.00000000e+00 3.90312782e-17 4.41446289e-01
 0.00000000e+00]",SAA,50,50,3.1582551694301615,27.244516962676286
7920,[0.41475118 0.09273331 0.01013166 0.42401004 0.0583738 ],bagging,50,50,3.199689967484389,27.031851733079282
7921,"[0.00000000e+00 2.35375839e-17 4.41048993e-17 3.36777266e-01
 6.63222734e-01]",SAA,50,100,3.395769840704437,25.69549769747148
7922,"[5.22635337e-02 3.67946986e-16 8.05910495e-04 3.92374529e-01
 5.54556027e-01]",bagging,50,100,3.3499822346290773,26.050357899056493
7923,"[5.94802439e-01 1.18828558e-15 0.00000000e+00 1.00613962e-15
 4.05197561e-01]",SAA,50,200,3.239421315788432,25.327968707722217
7924,"[5.60589833e-01 5.16695804e-03 8.65232186e-16 9.42395375e-02
 3.40003671e-01]",bagging,50,200,3.2171801659448755,25.69133826367859
7925,"[7.14811027e-01 2.84494650e-16 2.94902991e-16 2.85188973e-01
 0.00000000e+00]",SAA,50,50,3.151187171567422,26.842935660069557
7926,[0.56914189 0.20638002 0.00236606 0.20539074 0.01672129],bagging,50,50,3.1883001995947042,26.426441400621446
7927,"[1.24201583e-01 0.00000000e+00 3.99312989e-02 8.35867118e-01
 2.29227444e-16]",SAA,50,100,3.334686040813271,28.369586816728784
7928,[0.26631872 0.00207524 0.07923282 0.61681144 0.03556177],bagging,50,100,3.341722886553895,27.845763041848436
7929,"[9.90593110e-01 0.00000000e+00 1.08637058e-16 0.00000000e+00
 9.40689000e-03]",SAA,50,200,3.1924079690676237,26.09184470230771
7930,[0.79291692 0.04216298 0.04274819 0.03350547 0.08866644],bagging,50,200,3.260591103740368,26.106303601170666
7931,"[0.00000000e+00 0.00000000e+00 2.13517049e-15 8.57676746e-01
 1.42323254e-01]",SAA,50,50,3.33675092462146,28.039545358015783
7932,[0.10623577 0.02987478 0.00968641 0.63751848 0.21668455],bagging,50,50,3.293959525043687,27.33035911668289
7933,"[2.64800162e-01 1.27241967e-15 0.00000000e+00 7.35199838e-01
 8.79071121e-16]",SAA,50,100,3.22878180468894,27.99946358274198
7934,[0.28848713 0.00220425 0.00094231 0.68584112 0.02252519],bagging,50,100,3.21969809116515,27.829783272136314
7935,"[1.00000000e+00 0.00000000e+00 3.42174206e-16 0.00000000e+00
 0.00000000e+00]",SAA,50,200,3.1928000000000054,26.11000000000002
7936,"[7.78295804e-01 6.95374202e-02 6.19333969e-15 5.25270847e-02
 9.96396907e-02]",bagging,50,200,3.1897032994415415,25.990106326437367
7937,"[0.00000000e+00 5.50510303e-16 0.00000000e+00 0.00000000e+00
 1.00000000e+00]",SAA,50,50,3.543400000000005,24.18000000000002
7938,[0.0725771  0.04719516 0.00694274 0.19107687 0.68220813],bagging,50,50,3.404514341410208,25.261300485644817
7939,"[6.44059155e-01 1.73472348e-18 1.47451495e-16 3.55940845e-01
 2.51534904e-16]",SAA,50,100,3.1517679886135346,27.0247679710685
7940,"[6.19984433e-01 4.91780097e-04 3.85504605e-04 3.46997507e-01
 3.21407748e-02]",bagging,50,100,3.1560489781768735,26.940384854610386
7941,"[2.49115343e-01 1.06598758e-15 5.84168131e-16 0.00000000e+00
 7.50884657e-01]",SAA,50,200,3.3819856329255273,24.66079261136252
7942,"[2.14182321e-01 1.56846759e-03 1.41383744e-14 2.52980032e-01
 5.31269179e-01]",bagging,50,200,3.3010328417561405,25.73339754651486
7943,"[1.13808675e-15 0.00000000e+00 3.76506450e-01 0.00000000e+00
 6.23493550e-01]",SAA,50,50,4.658031023677932,25.95711044251665
7944,[0.23529506 0.07605187 0.39874359 0.00092469 0.28898479],bagging,50,50,4.541570018626032,26.598683753205552
7945,"[1.00000000e+00 0.00000000e+00 6.68992639e-13 0.00000000e+00
 0.00000000e+00]",SAA,50,100,3.192800000004169,26.110000000014203
7946,"[7.99747022e-01 9.46016834e-02 1.44655084e-13 4.85036465e-02
 5.71476479e-02]",bagging,50,100,3.190181466014269,26.039217896054176
7947,[0. 0. 0. 0. 1.],SAA,50,200,3.5434000000000103,24.18000000000003
7948,"[1.14386816e-01 6.48022499e-04 2.31963301e-05 1.20870090e-01
 7.64071875e-01]",bagging,50,200,3.4049493892833627,24.94545891091471
7949,"[4.41646719e-13 8.48487947e-14 0.00000000e+00 1.00000000e+00
 2.50244270e-13]",SAA,50,50,3.3564000000095087,28.68000000003621
7950,"[1.20117673e-01 1.78520386e-04 2.48420280e-12 8.79678141e-01
 2.56659055e-05]",bagging,50,50,3.290937105720257,28.37056261929055
7951,"[5.61151043e-01 1.27014285e-16 1.26309553e-17 1.72341826e-01
 2.66507131e-01]",SAA,50,100,3.195927489374788,26.038559728851894
7952,[0.44502564 0.00134522 0.0149429  0.27715023 0.26153601],bagging,50,100,3.2261252020444946,26.3579915726711
7953,"[5.44006952e-01 5.95769094e-17 1.80926238e-17 4.07959444e-01
 4.80336039e-02]",SAA,50,200,3.1625113383096464,27.065750916100825
7954,[0.44861113 0.03122902 0.00364676 0.3972621  0.119251  ],bagging,50,200,3.187606385428773,26.882877495768017
7955,"[1.09746062e-01 9.46725337e-16 0.00000000e+00 8.90253938e-01
 7.32920669e-17]",SAA,50,50,3.296140637382162,28.39795262159999
7956,"[2.93224475e-01 7.67114726e-15 6.36004541e-04 7.04405926e-01
 1.73359448e-03]",bagging,50,50,3.2192785503552845,27.918751845327037
7957,"[9.87996023e-01 0.00000000e+00 0.00000000e+00 1.20039771e-02
 3.64508770e-16]",SAA,50,100,3.189628521907247,26.14085022113596
7958,"[8.11292422e-01 1.03183723e-02 3.17995372e-02 1.46589669e-01
 3.56350671e-16]",bagging,50,100,3.2112847964181537,26.566169622420514
7959,"[5.37778319e-01 1.34224229e-15 0.00000000e+00 2.59739638e-01
 2.02482043e-01]",SAA,50,200,3.1827479337855418,26.386740528415125
7960,"[5.54514364e-01 7.84407225e-03 3.99317158e-15 2.44759939e-01
 1.92881625e-01]",bagging,50,200,3.1815243242998053,26.35971184162628
7961,"[1.44025719e-01 0.00000000e+00 6.24500451e-17 8.55974281e-01
 3.48679419e-16]",SAA,50,50,3.279456151436503,28.30985390131661
7962,[0.25943773 0.00422386 0.00517935 0.72604352 0.00511554],bagging,50,50,3.2354752801454776,27.976707775083007
7963,[0.75913962 0.         0.         0.1565534  0.08430698],SAA,50,100,3.1661633412220427,26.34962975968029
7964,[0.65384091 0.0552437  0.00495979 0.16734003 0.11861558],bagging,50,100,3.1850940471062383,26.275254275421155
7965,"[7.79086100e-01 6.74777172e-02 3.56702515e-17 1.53436183e-01
 1.79977561e-17]",SAA,50,200,3.1679378562008678,26.44360104413896
7966,[0.64392532 0.15904384 0.0087785  0.16155508 0.02669726],bagging,50,200,3.1950693572714615,26.35502340871909
7967,"[3.34579523e-01 3.38271078e-16 3.88831042e-02 0.00000000e+00
 6.26537373e-01]",SAA,50,50,3.4089380782259253,25.009266730352714
7968,[0.2959434  0.00914676 0.1090972  0.12842785 0.45738479],bagging,50,50,3.5149320723330604,25.85345605186545
7969,"[4.43734182e-01 0.00000000e+00 4.13774756e-03 6.76542156e-17
 5.52128070e-01]",SAA,50,100,3.297007571115905,25.0559371398894
7970,[0.42139175 0.0215536  0.06442539 0.09744544 0.39518382],bagging,50,100,3.374636048466615,25.758078629351797
7971,"[1.00000000e+00 5.85642645e-15 0.00000000e+00 4.13558077e-15
 0.00000000e+00]",SAA,50,200,3.19280000000009,26.110000000000348
7972,[0.84130103 0.00635953 0.00195241 0.09917198 0.05121505],bagging,50,200,3.1747644109001367,26.26575058089123
7973,"[1.00000000e+00 0.00000000e+00 3.66623398e-13 0.00000000e+00
 0.00000000e+00]",SAA,50,50,3.1928000000023387,26.110000000007986
7974,[0.69137594 0.04664618 0.00089962 0.17295369 0.08812457],bagging,50,50,3.1727358768087615,26.34493892228251
7975,"[7.57955271e-01 3.71144088e-15 0.00000000e+00 6.69603262e-16
 2.42044729e-01]",SAA,50,100,3.2050110870635065,25.642853672650432
7976,"[5.89162758e-01 1.42014301e-01 1.57853047e-07 9.80258230e-02
 1.70796960e-01]",bagging,50,100,3.206139858973375,25.904475802081592
7977,"[1.36077638e-01 1.23247766e-14 0.00000000e+00 6.79367414e-01
 1.84554948e-01]",SAA,50,200,3.2711557276126872,27.499783205342112
7978,"[3.07460361e-01 8.08226166e-03 2.47501120e-05 4.85662891e-01
 1.98769736e-01]",bagging,50,200,3.216199942983754,26.967323056850333
7979,[0.9418351 0.        0.        0.        0.0581649],SAA,50,50,3.1914990431573855,25.997741734476236
7980,"[7.11648214e-01 6.07775775e-02 8.83064313e-05 8.25988379e-02
 1.44887064e-01]",bagging,50,50,3.1894140906584734,25.988193535270465
7981,"[7.60952282e-01 2.02745806e-17 1.18774348e-16 0.00000000e+00
 2.39047718e-01]",SAA,50,100,3.2045761828803556,25.64863790518425
7982,"[6.13997683e-01 1.49524307e-01 8.82448185e-16 1.20958527e-01
 1.15519482e-01]",bagging,50,100,3.195589859540131,26.063338938268906
7983,"[9.92099673e-02 0.00000000e+00 2.77555756e-16 9.00790033e-01
 0.00000000e+00]",SAA,50,200,3.3014731869172573,28.425030383951356
7984,[0.22248375 0.02679488 0.00173056 0.72825055 0.02074026],bagging,50,200,3.2408806493496245,27.922288060276173
7985,"[5.32201802e-01 0.00000000e+00 1.62630326e-17 2.86937103e-01
 1.80861096e-01]",SAA,50,50,3.179244739768328,26.49836643882947
7986,[0.36438778 0.05475777 0.05511473 0.32899813 0.19674159],bagging,50,50,3.3038480865293,26.68030203560128
7987,"[0.00000000e+00 2.77803297e-16 4.29019935e-02 9.57098006e-01
 2.27518887e-17]",SAA,50,100,3.402122335895154,28.68943843857421
7988,[0.09693775 0.00686038 0.08094667 0.79532926 0.01992595],bagging,50,100,3.4059111505501707,28.33520597391721
7989,"[3.07934236e-01 0.00000000e+00 8.74734313e-16 2.30001559e-01
 4.62064205e-01]",SAA,50,200,3.265137163619372,25.809320089482288
7990,"[2.65449905e-01 3.55826297e-02 1.79674217e-15 2.86116693e-01
 4.12850773e-01]",bagging,50,200,3.2639486715720687,26.016493542638546
7991,"[1.00000000e+00 2.87964097e-16 3.46944695e-18 1.24900090e-16
 0.00000000e+00]",SAA,50,50,3.1928000000000005,26.110000000000003
7992,[0.73692123 0.0143415  0.00200199 0.24432262 0.00241266],bagging,50,50,3.1573273767362995,26.725930914726867
7993,"[2.89777288e-01 2.71158963e-16 0.00000000e+00 7.10222712e-01
 1.01806584e-16]",SAA,50,100,3.219878259723726,27.93527237102317
7994,[0.32118428 0.01313759 0.01235033 0.63337642 0.01995138],bagging,50,100,3.2222598757106775,27.721904833271815
7995,"[3.69615394e-01 0.00000000e+00 6.73072709e-16 6.30384606e-01
 0.00000000e+00]",SAA,50,200,3.195041984527883,27.73008843735184
7996,[0.35733812 0.01490278 0.00080373 0.59759643 0.02935894],bagging,50,200,3.1974700649266397,27.577989985972778
7997,"[5.38670019e-02 9.62771529e-17 0.00000000e+00 9.46132998e-01
 5.29090660e-17]",SAA,50,50,3.3255193627809665,28.541561805016695
7998,[0.30357638 0.00208614 0.00080038 0.64318421 0.05035289],bagging,50,50,3.2135984798486583,27.66615788302369
7999,"[3.04450909e-13 0.00000000e+00 1.00000000e+00 2.33996156e-12
 0.00000000e+00]",SAA,50,100,8.306999999990204,28.90000000002215
8000,[0.08965493 0.01466472 0.64615294 0.0973902  0.15213721],bagging,50,100,5.768856985357869,27.8562364652582
8001,"[4.46660267e-02 0.00000000e+00 1.06902334e-15 9.55333973e-01
 0.00000000e+00]",SAA,50,200,3.3306161068365787,28.565208311423703
8002,"[1.30099062e-01 4.72241245e-02 1.23476526e-13 7.51915299e-01
 7.07615145e-02]",bagging,50,200,3.269792324436629,27.863350884010416
8003,"[2.95382775e-16 7.25692201e-01 1.78261149e-17 1.50339153e-01
 1.23968646e-01]",SAA,50,50,3.35684681610268,25.60398915418612
8004,[0.04821972 0.42635014 0.02017232 0.23732721 0.2679306 ],bagging,50,50,3.3678357459251598,25.87539052073741
8005,"[3.12094308e-01 6.87905692e-01 1.97541636e-16 6.83914730e-16
 0.00000000e+00]",SAA,50,100,3.302953394476966,25.490884877319193
8006,[0.48411475 0.36709659 0.06095979 0.01102111 0.07680776],bagging,50,100,3.3677242734514534,25.8297761470235
8007,"[5.91205349e-01 0.00000000e+00 9.58922611e-16 4.07693122e-01
 1.10152908e-03]",SAA,50,200,3.1550905567938257,27.155645371693463
8008,"[4.81956997e-01 8.76761823e-02 4.45522779e-16 3.33542368e-01
 9.68244527e-02]",bagging,50,200,3.1807892297573837,26.701424127602237
8009,"[6.51062537e-13 0.00000000e+00 0.00000000e+00 1.00000000e+00
 2.12385665e-13]",SAA,50,50,3.3564000000081227,28.680000000031033
8010,"[1.43432476e-01 6.99713492e-12 8.10138744e-04 7.21492907e-01
 1.34264478e-01]",bagging,50,50,3.2697791604960518,27.707366619303517
8011,"[2.16264970e-01 0.00000000e+00 1.79110199e-16 6.96895941e-01
 8.68390895e-02]",SAA,50,100,3.241625491085975,27.73342312453
8012,"[2.03720085e-01 5.64626770e-02 1.96341355e-04 5.19482298e-01
 2.20138598e-01]",bagging,50,100,3.2461139839167674,26.969933393922744
8013,"[5.05293337e-01 0.00000000e+00 4.90059382e-17 4.06797598e-01
 8.79090647e-02]",SAA,50,200,3.1700251791051794,26.98580533218734
8014,[0.44411208 0.00814106 0.00058266 0.38923106 0.15793314],bagging,50,200,3.1865440122371904,26.7998115042574
8015,"[4.29713963e-01 1.52655666e-16 1.53467976e-01 0.00000000e+00
 4.16818061e-01]",SAA,50,50,3.619915695265996,25.73371679602572
8016,[0.33708563 0.05626217 0.17705359 0.07384957 0.35574905],bagging,50,50,3.6834427424944316,26.05654129834902
8017,"[8.07424446e-01 3.12559497e-16 1.93510416e-14 1.92575554e-01
 1.45376510e-16]",SAA,50,100,3.1569780996980943,26.604919173922358
8018,[0.6707973  0.00650159 0.00740013 0.31100616 0.00429482],bagging,50,100,3.1627153899186737,26.91579176749726
8019,"[3.98043366e-01 1.59507824e-15 0.00000000e+00 6.01956634e-01
 9.25474974e-16]",SAA,50,200,3.187531207652057,27.657028550613102
8020,"[3.96972674e-01 3.83477790e-02 3.59998515e-14 5.36288446e-01
 2.83911014e-02]",bagging,50,200,3.185881238200487,27.398953478956678
8021,"[1.00000000e+00 1.46826995e-14 0.00000000e+00 1.10744747e-14
 0.00000000e+00]",SAA,50,50,3.1928000000002776,26.110000000001072
8022,[0.89989319 0.05351471 0.00434576 0.03798141 0.00426492],bagging,50,50,3.192907599075118,26.16334236099711
8023,"[2.44030640e-01 0.00000000e+00 1.40512602e-16 7.55969360e-01
 0.00000000e+00]",SAA,50,100,3.2365968830411247,28.05284125589414
8024,[0.32297957 0.02494302 0.00088957 0.64794167 0.00324618],bagging,50,100,3.2070680467097823,27.748978153561644
8025,"[8.06332578e-01 5.49690501e-17 7.76830857e-17 1.89947935e-01
 3.71948736e-03]",SAA,50,200,3.157405303498358,26.59098758248551
8026,"[7.28154361e-01 6.28008989e-02 3.38475525e-15 1.37505134e-01
 7.15396066e-02]",bagging,50,200,3.1747716804628654,26.26879594464028
8027,"[1.00000000e+00 0.00000000e+00 1.41553436e-15 0.00000000e+00
 0.00000000e+00]",SAA,50,50,3.1928000000000254,26.110000000000095
8028,"[8.07290510e-01 3.32350184e-02 2.34915461e-14 6.89283750e-02
 9.05460971e-02]",bagging,50,50,3.1818884522202486,26.082480439825744
8029,[0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00 6.9388939e-18],SAA,50,100,3.4038,25.21
8030,[0.31046283 0.39545186 0.09972492 0.0693942  0.12496619],bagging,50,100,3.482890072118201,25.969484210130062
8031,"[1.04849302e-01 8.94882232e-01 2.68466479e-04 0.00000000e+00
 0.00000000e+00]",SAA,50,200,3.366894981193024,25.305355013087347
8032,[0.34300325 0.46769438 0.07107821 0.08989585 0.02832831],bagging,50,200,3.3981639208454855,26.06374197109131
8033,"[6.96739324e-01 9.74914593e-16 0.00000000e+00 8.34401992e-16
 3.03260676e-01]",SAA,50,50,3.2154509121691683,25.524706895648972
8034,"[4.59251737e-01 2.04609756e-15 2.22932963e-03 1.42520192e-01
 3.95998741e-01]",bagging,50,50,3.236913668426156,25.718219152933766
8035,"[1.00000000e+00 3.02535774e-15 0.00000000e+00 1.63757896e-15
 8.04911693e-16]",SAA,50,100,3.192800000000065,26.11000000000024
8036,"[8.66637159e-01 3.79007801e-02 4.10516898e-04 8.45713848e-02
 1.04801591e-02]",bagging,50,100,3.1766085058510503,26.274156391803643
8037,"[3.28933645e-01 0.00000000e+00 6.85432613e-16 5.41310090e-01
 1.29756265e-01]",SAA,50,200,3.206230918539613,27.250737340801336
8038,"[3.29830810e-01 9.82167699e-03 2.07072247e-04 4.57671373e-01
 2.02469068e-01]",bagging,50,200,3.211681410450905,26.887188348574977
8039,[0. 1. 0. 0. 0.],SAA,50,50,3.4038000000000115,25.21000000000004
8040,[0.31291482 0.55643625 0.02010549 0.01179316 0.09875027],bagging,50,50,3.3359305094393967,25.50502208264377
8041,"[8.19459573e-01 0.00000000e+00 4.33680869e-18 1.80540427e-01
 0.00000000e+00]",SAA,50,100,3.1582759771803515,26.57398889759847
8042,[0.76659428 0.01171609 0.00136909 0.20681284 0.01350771],bagging,50,100,3.159454316038672,26.608714377663958
8043,"[5.32966745e-01 0.00000000e+00 1.76724954e-17 1.68381027e-01
 2.98652228e-01]",SAA,50,200,3.2041056345386494,25.9663404396611
8044,[0.52674025 0.02380734 0.0026203  0.18988515 0.25694696],bagging,50,200,3.203275731289624,26.08798123440254
8045,"[8.80774601e-02 0.00000000e+00 0.00000000e+00 9.11922540e-01
 6.34041430e-16]",SAA,50,50,3.3072120449870983,28.453640927569804
8046,"[2.61859116e-01 2.32924434e-03 6.93713840e-04 7.33027092e-01
 2.09083345e-03]",bagging,50,50,3.2300891340248445,27.98968345942012
8047,"[9.32378788e-01 2.50060389e-15 0.00000000e+00 6.76212125e-02
 1.95243127e-15]",SAA,50,100,3.176562793441179,26.283786516123346
8048,"[7.02667627e-01 2.37279672e-02 5.04043167e-14 2.57810635e-01
 1.57937709e-02]",bagging,50,100,3.1560994337719603,26.720736183997076
8049,[0.69901627 0.         0.         0.30098373 0.        ],SAA,50,200,3.150940975250873,26.883528176091538
8050,"[6.21309523e-01 1.21226818e-03 2.34242717e-15 3.06761962e-01
 7.07162470e-02]",bagging,50,200,3.159616629403829,26.76080484409362
8051,[0.         0.31988216 0.         0.59324338 0.08687445],SAA,50,50,3.294439600174319,27.17907384474652
8052,"[1.17521600e-01 2.38322193e-01 1.67494860e-04 5.02031274e-01
 1.41957439e-01]",bagging,50,50,3.263284281013663,26.91221985251089
8053,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.66533454e-16
 1.00000000e+00]",SAA,50,100,3.5434000000000068,24.18000000000002
8054,[0.04834123 0.01310156 0.01249614 0.15136842 0.77469264],bagging,50,100,3.4530900064560006,25.02693287321845
8055,"[9.63794949e-01 0.00000000e+00 0.00000000e+00 1.09287579e-16
 3.62050505e-02]",SAA,50,200,3.1916753697566573,26.040124252465443
8056,"[8.34554149e-01 2.88489916e-03 4.02849710e-16 4.69537075e-02
 1.15607244e-01]",bagging,50,200,3.1839139408716006,26.00495263825303
8057,"[3.02938121e-01 1.58727198e-16 0.00000000e+00 6.97061879e-01
 3.67761377e-16]",SAA,50,50,3.215404178883528,27.901449030106487
8058,"[3.07889724e-01 2.58411423e-04 3.99603910e-02 6.25465486e-01
 2.64259879e-02]",bagging,50,50,3.2650712100331196,27.777701062383425
8059,"[1.00000000e+00 0.00000000e+00 8.13515921e-14 0.00000000e+00
 0.00000000e+00]",SAA,50,100,3.192800000000474,26.1100000000016
8060,"[9.86842103e-01 1.95668677e-04 1.45549196e-14 1.04428774e-02
 2.51935055e-03]",bagging,50,100,3.189943959953541,26.131799746438418
8061,"[6.19213349e-01 0.00000000e+00 6.50521303e-19 8.29443255e-02
 2.97842325e-01]",SAA,50,200,3.206157822651422,25.748331228759916
8062,[0.51912406 0.09047368 0.0021096  0.17054882 0.21774384],bagging,50,200,3.2068316989438843,26.052524319618453
8063,"[0.00000000e+00 0.00000000e+00 3.44169138e-15 1.00000000e+00
 1.30451205e-15]",SAA,50,50,3.3564000000000243,28.68000000000008
8064,"[8.09483889e-03 1.90799038e-15 2.33517889e-02 9.65464490e-01
 3.08888198e-03]",bagging,50,50,3.3743036803268196,28.650433688678163
8065,"[4.98245255e-01 2.53437438e-01 4.22838847e-17 2.48317307e-01
 0.00000000e+00]",SAA,50,100,3.1892084190603613,26.52008178391544
8066,[0.41293618 0.27794169 0.00904766 0.26838099 0.03169347],bagging,50,100,3.2167859382215855,26.513666201638756
8067,"[9.87957292e-01 8.15862135e-17 0.00000000e+00 1.35416851e-16
 1.20427075e-02]",SAA,50,200,3.1923106916923523,26.086757574444043
8068,[0.73099177 0.0063849  0.03103896 0.05314648 0.17843789],bagging,50,200,3.2424669500809764,25.983053624407965
8069,"[1.06265412e-01 3.12250226e-16 2.35922393e-16 8.93734588e-01
 0.00000000e+00]",SAA,50,50,3.2978916376573615,28.406897892150965
8070,"[2.66426920e-01 3.53718678e-02 3.77784805e-04 6.94546041e-01
 3.27738708e-03]",bagging,50,50,3.2234168283311617,27.857877306016714
8071,[0.         0.72105805 0.00402894 0.         0.27491301],SAA,50,100,3.429866716847786,24.94170638324871
8072,[0.08418329 0.42438694 0.07786722 0.09370256 0.31985998],bagging,50,100,3.525574026415404,25.56878711839383
8073,"[6.09873828e-01 5.41016884e-17 4.44522891e-18 2.28133321e-01
 1.61992851e-01]",SAA,50,200,3.1735437035379634,26.383656431299443
8074,[0.54122218 0.01083933 0.00575859 0.24476942 0.19741048],bagging,50,200,3.192731481239936,26.364366266226227
8075,"[1.00000000e+00 2.32452946e-15 4.82253126e-16 0.00000000e+00
 0.00000000e+00]",SAA,50,50,3.192800000000033,26.110000000000117
8076,[0.66427589 0.15160546 0.04800911 0.05590673 0.08020281],bagging,50,50,3.284767415765747,26.096389385980128
8077,"[4.10982303e-01 0.00000000e+00 5.35162192e-16 2.26785551e-02
 5.66339142e-01]",SAA,50,100,3.2939940378143504,25.075249342847584
8078,[0.30009183 0.17907098 0.00089226 0.20853545 0.31140948],bagging,50,100,3.258228491852615,25.886241323690335
8079,"[5.42770526e-01 9.04224612e-16 0.00000000e+00 4.04162190e-02
 4.16813255e-01]",SAA,50,200,3.2400749314065793,25.409420100919284
8080,"[4.83205884e-01 1.05754663e-01 3.07834632e-16 1.12050140e-01
 2.98989312e-01]",bagging,50,200,3.2289004495863125,25.725740291388696
8081,"[1.83307652e-01 0.00000000e+00 8.43942971e-16 6.67862799e-01
 1.48829549e-01]",SAA,50,50,3.252756998148088,27.539166363265092
8082,"[2.45725101e-01 1.27546272e-02 2.95721537e-15 5.54022395e-01
 1.87497877e-01]",bagging,50,50,3.231903982509241,27.16048748975207
8083,"[9.28249656e-01 9.81853487e-16 0.00000000e+00 7.17503436e-02
 3.74700271e-16]",SAA,50,100,3.1756995898558897,26.29439838293524
8084,"[8.40487781e-01 1.72166579e-03 4.14610966e-04 1.44524745e-01
 1.28511977e-02]",bagging,50,100,3.1639530805751748,26.45623304796875
8085,"[4.30604059e-01 0.00000000e+00 1.30077156e-16 3.34036138e-01
 2.35359804e-01]",SAA,50,200,3.1977540543832896,26.51422845255353
8086,[0.37361957 0.07521126 0.00151994 0.34239485 0.20725438],bagging,50,200,3.2108633433923917,26.526504318262518
8087,"[1.00000000e+00 1.13797860e-15 0.00000000e+00 1.63757896e-15
 0.00000000e+00]",SAA,50,50,3.1928000000000387,26.11000000000015
8088,"[9.85684855e-01 4.49847046e-15 1.16357968e-02 2.67934829e-03
 2.20731292e-15]",bagging,50,50,3.208351738772021,26.14934979823263
8089,"[2.79501776e-01 0.00000000e+00 0.00000000e+00 7.20498224e-01
 1.88217497e-16]",SAA,50,100,3.22347573857604,27.961680435758293
8090,[0.26409457 0.18799112 0.02845634 0.50397812 0.01547984],bagging,50,100,3.256548544706946,27.285548874222457
8091,"[3.81737419e-01 0.00000000e+00 9.02056208e-17 6.18262581e-01
 8.32667268e-17]",SAA,50,200,3.1917537128379454,27.69893483417759
