,w_star,method,gamma,N,mean_variance,expected_return
8285,"[4.62766574e-01 4.58942780e-16 0.00000000e+00 5.37233426e-01
 0.00000000e+00]",SAA,50,50,3.1730416685226683,27.490689904820012
8286,[0.4350261  0.02028141 0.00202564 0.54021283 0.00245401],bagging,50,50,3.180565226128241,27.481008739299998
8287,"[0.00000000e+00 0.00000000e+00 6.28386232e-14 1.00000000e+00
 0.00000000e+00]",SAA,50,100,3.3564000000005136,28.680000000001815
8288,"[1.58113510e-02 6.05994152e-03 8.15665316e-14 9.60735959e-01
 1.73927485e-02]",bagging,50,100,3.342129613772811,28.540069463181556
8289,"[1.00000000e+00 0.00000000e+00 2.15105711e-16 8.32667268e-17
 0.00000000e+00]",SAA,50,200,3.1928000000000023,26.11000000000001
8290,"[7.93526140e-01 1.79186663e-04 6.62980922e-15 1.01755925e-01
 1.04538748e-01]",bagging,50,200,3.17425995943088,26.169591666814423
8291,[0.66207918 0.         0.         0.         0.33792082],SAA,50,50,3.2226778250854307,25.4578128174
8292,"[5.00487180e-01 3.21152189e-02 4.63591609e-04 1.53262818e-01
 3.13671192e-01]",bagging,50,50,3.21626989751293,25.8708897785691
8293,"[1.00000000e+00 0.00000000e+00 2.31648034e-13 0.00000000e+00
 0.00000000e+00]",SAA,50,100,3.192800000001914,26.110000000006693
8294,"[8.62349503e-01 2.78339496e-03 3.95312160e-04 4.20989380e-02
 9.23728522e-02]",bagging,50,100,3.1840247068657748,26.0385125397316
8295,"[1.00000000e+00 0.00000000e+00 3.30568906e-14 0.00000000e+00
 9.15933995e-16]",SAA,50,200,3.19280000000028,26.110000000000976
8296,[0.82596258 0.01042552 0.00387339 0.15816424 0.00157427],bagging,50,200,3.1673882830675235,26.514867545799998
8297,"[0.00000000e+00 1.31474865e-16 3.41896403e-16 8.32667268e-16
 1.00000000e+00]",SAA,50,50,3.54340000000001,24.180000000000035
8298,"[6.16431765e-02 2.00884781e-05 2.29411251e-02 1.14618451e-01
 8.00777159e-01]",bagging,50,50,3.483118342386742,24.9230571636379
8299,"[4.18933160e-01 2.32669786e-16 0.00000000e+00 5.81066840e-01
 3.02709247e-16]",SAA,50,100,3.182458138517109,27.603341778800015
8300,"[3.51934678e-01 8.30303100e-02 2.09897066e-15 4.85840625e-01
 7.91943872e-02]",bagging,50,100,3.197385654220445,27.13103796517606
8301,"[0.00000000e+00 8.34548277e-01 1.09442387e-16 1.65451723e-01
 0.00000000e+00]",SAA,50,200,3.344316621896533,25.784117478810003
8302,[0.07317212 0.55912153 0.00434283 0.19743249 0.16593103],bagging,50,200,3.3286528782427887,25.806061730099998
8303,"[0.00000000e+00 0.00000000e+00 3.49855446e-16 5.55111512e-17
 1.00000000e+00]",SAA,50,50,3.5434000000000037,24.18000000000001
8304,"[1.00087907e-01 1.08698739e-02 1.27582934e-14 2.49182188e-01
 6.39860030e-01]",bagging,50,50,3.361699721624645,25.505685450029368
8305,"[1.49189534e-01 0.00000000e+00 2.24247704e-14 8.50810466e-01
 0.00000000e+00]",SAA,50,100,3.277031028900658,28.296582897620645
8306,[0.4004069  0.00584393 0.00133104 0.53505389 0.05736424],bagging,50,100,3.18826956838357,27.3728295787
8307,"[2.07274721e-01 3.63754104e-01 3.27590204e-16 1.77026054e-01
 2.51945120e-01]",SAA,50,200,3.287561273466846,25.75132415747001
8308,"[2.07186328e-01 2.86994760e-01 6.72510497e-05 2.39494626e-01
 2.66257036e-01]",bagging,50,200,3.275237451001118,25.953517483176334
8309,"[5.18727634e-01 0.00000000e+00 0.00000000e+00 4.81272366e-01
 5.77229237e-16]",SAA,50,50,3.163438022688782,27.346869980620014
8310,[0.47933611 0.00188246 0.0019393  0.34379868 0.17304345],bagging,50,50,3.185674002843805,26.6633051821
8311,"[1.56108459e-12 9.15045817e-13 0.00000000e+00 0.00000000e+00
 1.00000000e+00]",SAA,50,100,3.5434000000173578,24.180000000063828
8312,"[2.75878822e-01 5.84671868e-12 1.04386752e-04 6.69726983e-02
 6.57044093e-01]",bagging,50,100,3.337856694189889,25.014315975684195
8313,"[1.00000000e+00 3.80251386e-14 0.00000000e+00 1.33226763e-14
 1.04916076e-14]",SAA,50,200,3.192800000000425,26.110000000001595
8314,[0.85497577 0.01972892 0.00290782 0.07261405 0.04977344],bagging,50,200,3.181883978797874,26.1909121591
8315,"[5.27355937e-16 0.00000000e+00 0.00000000e+00 1.11022302e-16
 1.00000000e+00]",SAA,50,50,3.543400000000005,24.180000000000017
8316,[0.13282915 0.00996668 0.02265652 0.21868788 0.61585977],bagging,50,50,3.3923552696068446,25.5376601743
8317,"[9.44726186e-01 0.00000000e+00 8.02309608e-18 5.52738141e-02
 0.00000000e+00]",SAA,50,100,3.1792321344004297,26.252053704848
8318,[0.82892626 0.01732825 0.00141117 0.13739498 0.01493934],bagging,50,100,3.1678167520211873,26.4226139117
8319,"[8.24133915e-16 2.17117832e-01 5.78426567e-16 7.82882168e-01
 4.44666893e-16]",SAA,50,200,3.303119733280484,27.926601122960047
8320,"[2.68295358e-01 1.08952181e-01 6.86585751e-05 5.68762387e-01
 5.39214157e-02]",bagging,50,200,3.2158619508146824,27.36978560399639
8321,"[1.10550349e-16 1.36431067e-16 8.50506176e-17 3.36639268e-02
 9.66336073e-01]",SAA,50,50,3.524775721448046,24.33148766576401
8322,[0.02831242 0.13160642 0.0797589  0.20069636 0.55962589],bagging,50,50,3.5550733162730213,25.649792969399996
8323,"[2.72663764e-02 0.00000000e+00 1.48969378e-16 9.72733624e-01
 0.00000000e+00]",SAA,50,100,3.3404547988843536,28.609925424124004
8324,"[1.28055947e-01 3.76888418e-02 3.32239944e-04 7.80323104e-01
 5.35998669e-02]",bagging,50,100,3.2737730279595745,27.978989616691603
8325,"[0.00000000e+00 2.61022264e-16 5.58949759e-17 4.20626502e-01
 5.79373498e-01]",SAA,50,200,3.372380601804025,26.072819259000013
8326,"[9.17000263e-02 2.92750130e-04 1.24749559e-04 4.15901929e-01
 4.91980545e-01]",bagging,50,200,3.3216051674087588,26.229430081545402
8327,"[7.80480418e-01 0.00000000e+00 9.62337848e-16 1.04426016e-14
 2.19519582e-01]",SAA,50,50,3.201916594342335,25.68632720674033
8328,[0.62474027 0.00367782 0.00248879 0.02795619 0.34113694],bagging,50,50,3.225754404749031,25.5270870613
8329,"[4.61452111e-01 0.00000000e+00 3.07566472e-15 5.38547889e-01
 0.00000000e+00]",SAA,50,100,3.1732998465505973,27.494068074730087
8330,"[4.79343160e-01 8.85715577e-03 1.88435085e-04 5.01246783e-01
 1.03644659e-02]",bagging,50,100,3.170201977821142,27.3707551004202
8331,"[6.45874720e-01 0.00000000e+00 3.55618313e-17 0.00000000e+00
 3.54125280e-01]",SAA,50,200,3.2263829790062912,25.426538209599997
8332,"[5.93249389e-01 7.94862092e-16 1.87982562e-02 4.71358784e-02
 3.40816476e-01]",bagging,50,200,3.2538195505218157,25.625810533162017
8333,"[1.00000000e+00 0.00000000e+00 8.32667268e-17 1.66533454e-16
 0.00000000e+00]",SAA,50,50,3.1928000000000014,26.110000000000007
8334,"[8.51251118e-01 6.15418243e-04 1.79073018e-02 1.06735943e-01
 2.34902186e-02]",bagging,50,50,3.195564213881063,26.38838273789403
8335,"[1.00000000e+00 0.00000000e+00 2.55045984e-13 0.00000000e+00
 8.32667268e-17]",SAA,50,100,3.1928000000021073,26.110000000007375
8336,[0.87975635 0.04354274 0.02545066 0.00465322 0.04659703],bagging,50,100,3.2333085473557674,26.063845382900002
8337,"[9.16981816e-01 2.17881269e-14 0.00000000e+00 8.30181837e-02
 1.05193632e-14]",SAA,50,200,3.1734191433956913,26.323356724276806
8338,"[8.38145311e-01 5.10200341e-03 2.31014830e-14 1.22000375e-01
 3.47523103e-02]",bagging,50,200,3.1676544936797795,26.351877194230763
8339,"[4.98052031e-01 0.00000000e+00 1.38777878e-15 5.01947969e-01
 0.00000000e+00]",SAA,50,50,3.166670330782948,27.40000628033004
8340,"[4.71131103e-01 2.96694085e-04 4.19618760e-05 4.78867032e-01
 4.96632089e-02]",bagging,50,50,3.1726246422668103,27.244688324391248
8341,"[3.10316769e-17 0.00000000e+00 0.00000000e+00 2.87007297e-16
 1.00000000e+00]",SAA,50,100,3.543400000000002,24.18000000000001
8342,[0.13307612 0.16413863 0.00496448 0.02179272 0.67602805],bagging,50,100,3.4196132895593485,24.7273992861
8343,"[4.52361932e-01 9.56266316e-17 1.25767452e-17 3.04687931e-01
 2.42950137e-01]",SAA,50,200,3.196569172663896,26.424154218260004
8344,"[4.06235355e-01 5.10430008e-04 6.22765742e-05 3.43443646e-01
 2.49748293e-01]",bagging,50,200,3.2035387897033383,26.510350344566056
8345,[0.73296321 0.         0.1428816  0.         0.12415519],SAA,50,50,3.485941451751662,26.269020147299997
8346,[0.62798005 0.09660865 0.13820897 0.0322654  0.10493694],bagging,50,50,3.488632572768726,26.289049286199997
8347,[0.91649713 0.         0.         0.08350287 0.        ],SAA,50,100,3.1733235186081363,26.3246023759
8348,[0.45501738 0.06071294 0.00187349 0.25199315 0.23040305],bagging,50,100,3.2056623654897685,26.2635301612
8349,"[8.65140704e-01 0.00000000e+00 6.80011603e-16 1.34859296e-01
 0.00000000e+00]",SAA,50,200,3.1643438895253326,26.456588390720018
8350,"[8.11352407e-01 1.85502718e-03 6.82029704e-15 1.79525863e-01
 7.26670286e-03]",bagging,50,200,3.158838857288102,26.555687207972795
8351,"[1.75415238e-14 0.00000000e+00 3.38090667e-13 1.00000000e+00
 0.00000000e+00]",SAA,50,50,3.356400000002882,28.680000000010228
8352,[0.07658627 0.00466176 0.00327084 0.90606803 0.00941311],bagging,50,50,3.3137325976497602,28.425357855500003
8353,"[1.00000000e+00 2.35089725e-14 0.00000000e+00 2.64510636e-14
 3.80251386e-15]",SAA,50,100,3.1928000000003642,26.110000000001445
8354,[0.87797913 0.00154375 0.00118494 0.11383851 0.00545367],bagging,50,100,3.169542169006842,26.3939559952
8355,"[3.95903065e-01 0.00000000e+00 3.05311332e-16 6.04096935e-01
 0.00000000e+00]",SAA,50,200,3.1880723209884803,27.662529122950005
8356,"[4.08584030e-01 1.63697163e-02 9.17055875e-15 5.74881173e-01
 1.65080537e-04]",bagging,50,200,3.1839835138154555,27.57239326024792
8357,[7.9269057e-01 1.5369650e-14 0.0000000e+00 2.0730943e-01 1.7263968e-14],SAA,50,50,3.155559967057305,26.642785235100803
8358,"[3.88437560e-01 1.61559751e-02 4.54975671e-13 4.48453902e-01
 1.46952562e-01]",bagging,50,50,3.1941122682432894,26.96436768240415
8359,"[1.00000000e+00 0.00000000e+00 1.78468351e-13 0.00000000e+00
 0.00000000e+00]",SAA,50,100,3.192800000001474,26.110000000005158
8360,"[7.12140954e-01 7.10557348e-15 3.64186718e-04 5.16317999e-02
 2.35863059e-01]",bagging,50,100,3.1974514357970465,25.788494092842377
8361,"[1.00000000e+00 4.33680869e-17 0.00000000e+00 3.46944695e-18
 0.00000000e+00]",SAA,50,200,3.1928,26.11
8362,"[8.80573014e-01 4.68178607e-03 6.07253223e-04 6.16782333e-02
 5.24597137e-02]",bagging,50,200,3.1792715689522923,26.164746448819397
8363,"[7.63278329e-14 3.73590048e-14 0.00000000e+00 1.00000000e+00
 5.27355937e-14]",SAA,50,50,3.356400000001145,28.68000000000421
8364,"[1.17638848e-01 5.59218871e-03 9.58527899e-05 7.94939659e-01
 8.17334517e-02]",bagging,50,50,3.2820605189835015,27.99048382651321
8365,"[2.91487196e-16 8.24412793e-01 2.39779468e-17 1.75587207e-01
 1.30107750e-16]",SAA,50,100,3.3413382953262136,25.81928760829001
8366,[0.19557592 0.45103267 0.01913122 0.19521387 0.13904632],bagging,50,100,3.3131350729767033,25.9907869491
8367,"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.85722573e-17]",SAA,50,200,3.1928,26.11
8368,"[9.17803026e-01 2.17131234e-03 2.31098674e-15 7.46652602e-02
 5.36040106e-03]",bagging,50,200,3.1751935207116224,26.289589953118263
8369,"[2.30371278e-15 4.63518113e-15 0.00000000e+00 1.00000000e+00
 1.38777878e-15]",SAA,50,50,3.356400000000058,28.68000000000021
8370,"[1.54662393e-02 3.57214032e-04 6.55295395e-02 9.09442121e-01
 9.20488641e-03]",bagging,50,50,3.423055601056308,28.612006749093517
8371,"[2.39197551e-13 1.00000000e+00 1.24761312e-13 0.00000000e+00
 2.09443574e-13]",SAA,50,100,3.40380000000436,25.210000000014915
8372,[0.17894466 0.56834582 0.06453799 0.17090623 0.01726529],bagging,50,100,3.409249486615805,26.1844564944
8373,"[8.24702804e-01 1.04950770e-16 0.00000000e+00 1.75297196e-01
 1.01481323e-16]",SAA,50,200,3.158880638696327,26.560513793720006
8374,"[7.91829618e-01 1.76335058e-04 1.06226548e-14 2.07994047e-01
 2.17070301e-15]",bagging,50,200,3.1555152552154,26.644386000752537
8375,"[8.61491332e-01 0.00000000e+00 7.59193723e-13 1.38508668e-01
 0.00000000e+00]",SAA,50,50,3.163792718778185,26.465967276781942
8376,[0.5884562  0.10235775 0.00594341 0.11887406 0.18436858],bagging,50,50,3.210053770154175,25.984135113699995
8377,[0.68223185 0.         0.         0.         0.31776815],SAA,50,100,3.2183600584631513,25.4967074705
8378,[0.61235089 0.0709062  0.01259256 0.04510266 0.2590477 ],bagging,50,100,3.237665471626212,25.6972696987
8379,"[1.00000000e+00 1.13797860e-15 0.00000000e+00 1.94289029e-16
 2.49800181e-16]",SAA,50,200,3.1928000000000107,26.110000000000042
8380,"[9.10011835e-01 3.21113600e-02 2.60776483e-04 3.96045092e-02
 1.80115193e-02]",bagging,50,200,3.1850661774111435,26.1488486983387
8381,"[3.13091991e-01 3.33921556e-01 3.00107161e-16 3.52986453e-01
 0.00000000e+00]",SAA,50,50,3.2120274201554344,26.716645783810005
8382,"[3.43046794e-01 1.80811357e-01 1.84819305e-15 2.85379809e-01
 1.90762040e-01]",bagging,50,50,3.222622017398986,26.31252515063005
8383,"[6.61414621e-01 0.00000000e+00 4.55148072e-16 3.38585379e-01
 0.00000000e+00]",SAA,50,100,3.151224244389229,26.980164424030015
8384,"[6.08742395e-01 2.26546185e-02 3.56717196e-15 3.50230900e-01
 1.83720871e-02]",bagging,50,100,3.156877688275604,26.954246143913103
8385,"[5.13636603e-01 0.00000000e+00 2.75712612e-16 3.62993983e-01
 1.23369413e-01]",SAA,50,200,3.1726417126845776,26.804791543110007
8386,"[4.70924269e-01 9.55762545e-03 1.78809563e-15 3.47205346e-01
 1.72312760e-01]",bagging,50,200,3.1842805143769266,26.661152261264554
8387,"[9.54034113e-01 0.00000000e+00 2.56955915e-17 4.59658875e-02
 5.09575021e-17]",SAA,50,50,3.1813316629547055,26.22813234393
8388,[0.74091997 0.0129471  0.01722698 0.15422317 0.07468276],bagging,50,50,3.193738501472149,26.3986261821
8389,"[0.00000000e+00 0.00000000e+00 1.20116391e-15 4.68967050e-01
 5.31032950e-01]",SAA,50,100,3.3613181553205917,26.290351725000036
8390,[0.08681793 0.01427047 0.00045665 0.45152051 0.44693444],bagging,50,100,3.3150251487681945,26.396254872
8391,"[2.42715596e-01 3.75741105e-15 0.00000000e+00 7.57284404e-01
 8.29197822e-16]",SAA,50,200,3.2371042780409596,28.056220918280115
8392,"[2.40337531e-01 1.19806330e-02 1.07409770e-13 6.90758683e-01
 5.69231527e-02]",bagging,50,200,3.232454059054108,27.764605553069103
8393,"[1.00000000e+00 9.33420008e-14 0.00000000e+00 4.99877917e-14
 3.92741395e-14]",SAA,50,50,3.1928000000012506,26.110000000004735
8394,[0.72747568 0.19800762 0.00487515 0.01390057 0.05574098],bagging,50,50,3.2177509848748107,25.873539184000002
8395,[0. 1. 0. 0. 0.],SAA,50,100,3.4038,25.21
8396,[0.06651278 0.81166043 0.00379619 0.07759826 0.04043234],bagging,50,100,3.3585748568606673,25.5114900951
8397,"[1.00000000e+00 1.99840144e-15 0.00000000e+00 2.60902411e-15
 0.00000000e+00]",SAA,50,200,3.192800000000031,26.110000000000124
8398,[0.69783274 0.02809365 0.00124036 0.10093407 0.17189918],bagging,50,200,3.188040622576401,26.015811461899997
8399,"[1.98247788e-01 0.00000000e+00 1.60461922e-16 8.01752212e-01
 0.00000000e+00]",SAA,50,50,3.2551432159777063,28.170503184840005
8400,[0.29313037 0.05165707 0.00253344 0.61798042 0.03469871],bagging,50,50,3.2149571783364164,27.591818364799995
8401,"[6.83346024e-01 0.00000000e+00 2.60208521e-18 1.14646766e-01
 2.02007210e-01]",SAA,50,100,3.185015634864852,26.01476827332
8402,[0.62709703 0.00173774 0.00223294 0.15916945 0.20976284],bagging,50,100,3.1878129698754534,26.1188891419
8403,"[9.30803432e-01 1.50920942e-16 0.00000000e+00 6.91965683e-02
 4.92227786e-16]",SAA,50,200,3.1762317220407263,26.287835188364017
8404,"[8.58206963e-01 2.35251689e-03 9.17289802e-15 1.33334298e-01
 6.10622221e-03]",bagging,50,200,3.164871557049814,26.438766874404962
8405,"[6.04429434e-01 0.00000000e+00 0.00000000e+00 3.95570566e-01
 2.32452946e-16]",SAA,50,50,3.153987428992449,27.12661635462001
8406,[0.46918118 0.10039024 0.00217673 0.33769839 0.09055346],bagging,50,50,3.1857685974083543,26.7188385452
8407,"[8.50846686e-01 0.00000000e+00 3.60735747e-15 1.49153314e-01
 0.00000000e+00]",SAA,50,100,3.16225092310485,26.493324016980104
8408,"[7.45509199e-01 2.43685615e-03 6.92756387e-14 2.43668026e-01
 8.38591820e-03]",bagging,50,100,3.1536905417064345,26.717848817189505
8409,"[3.46797915e-01 1.08940634e-15 0.00000000e+00 6.53202085e-01
 6.14092110e-16]",SAA,50,200,3.201576751647346,27.78872935845004
8410,"[3.46764777e-01 3.59123522e-15 9.53128266e-15 6.52669101e-01
 5.66121859e-04]",bagging,50,200,3.2015596605183916,27.786266970700986
8411,"[5.52149900e-01 1.86482774e-16 0.00000000e+00 4.47850100e-01
 1.68268177e-16]",SAA,50,50,3.1589958683863157,27.260974757000007
8412,"[5.18820055e-01 1.80615800e-04 1.09695053e-03 4.11017168e-01
 6.88852109e-02]",bagging,50,50,3.1683904050777167,27.036263608486998
8413,"[7.07531291e-01 2.92468709e-01 3.81639165e-17 0.00000000e+00
 0.00000000e+00]",SAA,50,100,3.2207811831882927,25.846778161899998
8414,[0.56785279 0.35153371 0.00202586 0.03397312 0.04461454],bagging,50,100,3.2340176495888002,25.8004771888
8415,"[2.77518809e-01 5.63785130e-17 1.67400815e-16 7.22481191e-01
 0.00000000e+00]",SAA,50,200,3.224180505038622,27.966776660870003
8416,[0.31922269 0.00474522 0.00081712 0.66654785 0.00866713],bagging,50,200,3.209991156651727,27.804309741499996
8417,"[4.06951933e-02 2.09901541e-15 0.00000000e+00 0.00000000e+00
 9.59304807e-01]",SAA,50,50,3.513672786052771,24.258541730323053
8418,"[2.47308708e-01 9.67709291e-03 2.20261927e-14 1.03725096e-01
 6.39289103e-01]",bagging,50,50,3.335696065984049,25.134036141961737
8419,"[4.86128627e-01 0.00000000e+00 2.90566182e-16 2.92424256e-01
 2.21447117e-01]",SAA,50,100,3.1895536824650357,26.434137402110007
8420,[0.45488762 0.01827879 0.00490467 0.32108578 0.20084315],bagging,50,100,3.19900368463833,26.5447965545
8421,"[9.12195112e-01 3.22658567e-16 0.00000000e+00 8.78048877e-02
 5.40366363e-16]",SAA,50,200,3.1724836605526643,26.335658553556023
8422,"[7.65301086e-01 2.44761421e-02 3.61121281e-04 1.88092439e-01
 2.17692119e-02]",bagging,50,200,3.161543878939823,26.5303619970839
8423,"[1.00000000e+00 2.08166817e-15 0.00000000e+00 2.08166817e-15
 0.00000000e+00]",SAA,50,50,3.1928000000000276,26.110000000000113
8424,[0.77172885 0.0148592  0.03915536 0.11251357 0.06174301],bagging,50,50,3.234367687170834,26.3758657789
8425,"[1.14389287e-01 0.00000000e+00 3.82940207e-16 7.70832270e-01
 1.14778442e-01]",SAA,50,100,3.282238469757501,27.86951651473001
8426,"[1.46895565e-01 1.30786114e-03 3.42719128e-14 6.98373170e-01
 1.53423404e-01]",bagging,50,100,3.2667725292649963,27.60753480581039
8427,"[6.51106907e-01 3.89662261e-16 0.00000000e+00 1.07487803e-15
 3.48893093e-01]",SAA,50,200,3.22516390415368,25.43663633051004
8428,"[4.71069806e-01 1.32699563e-01 2.70651174e-15 9.89867204e-02
 2.97243910e-01]",bagging,50,200,3.2352518760449414,25.67128550276208
8429,[0.02280581 0.95575014 0.         0.         0.02144405],SAA,50,50,3.396124044309061,25.2084378575
8430,"[2.56646154e-01 4.55878280e-01 2.47920857e-04 2.95757928e-02
 2.57651853e-01]",bagging,50,50,3.3160751827447887,25.279142975551302
8431,[0.75846777 0.         0.         0.24153223 0.        ],SAA,50,100,3.152991492487758,26.730737831099997
8432,[0.67646545 0.0075695  0.00085676 0.31227988 0.00282841],bagging,50,100,3.15328532110097,26.9026782707
8433,"[1.00000000e+00 1.85962357e-14 0.00000000e+00 1.62092562e-14
 1.06026299e-14]",SAA,50,200,3.19280000000031,26.11000000000119
8434,"[9.90530579e-01 8.68109003e-15 4.39413618e-14 8.82975069e-03
 6.39670557e-04]",bagging,50,200,3.1904286881481436,26.13145790154895
8435,"[3.60743244e-17 0.00000000e+00 2.60052512e-15 3.27183851e-01
 6.72816149e-01]",SAA,50,50,3.398785614556641,25.652327329500075
8436,[0.05371684 0.0333357  0.00519218 0.36849649 0.53925879],bagging,50,50,3.35622976967067,26.0007505668
8437,"[1.79653821e-02 0.00000000e+00 3.00866103e-17 1.63660318e-16
 9.82034618e-01]",SAA,50,100,3.530114857441694,24.214673189871007
8438,[0.23544378 0.01495934 0.04238116 0.15597811 0.55123762],bagging,50,100,3.3955476123340813,25.5517554276
8439,[0.22808968 0.         0.         0.19760754 0.57430278],SAA,50,200,3.3120784171942423,25.5094470124
8440,[0.30184701 0.00534953 0.00047513 0.23526107 0.45706726],bagging,50,200,3.266344638289196,25.8289921738
8441,"[1.00000000e+00 0.00000000e+00 2.49189558e-13 0.00000000e+00
 0.00000000e+00]",SAA,50,50,3.1928000000020584,26.1100000000072
8442,[0.79045825 0.03898409 0.03621997 0.0344447  0.09989298],bagging,50,50,3.249348676699462,26.071697201800003
8443,"[1.73826724e-15 0.00000000e+00 2.24996031e-01 7.75003969e-01
 2.32569927e-16]",SAA,50,100,3.7624860867266054,28.729499126820052
8444,[0.01790449 0.05079638 0.17866675 0.63519658 0.11743579],bagging,50,100,3.6557477603288997,27.9685673653
8445,"[7.86687394e-01 3.55618313e-17 0.00000000e+00 2.13312606e-01
 2.50450702e-16]",SAA,50,200,3.155036065934997,26.658213397420006
8446,"[7.34422066e-01 2.84593688e-02 3.49287523e-15 2.36249511e-01
 8.69054794e-04]",bagging,50,200,3.1563769770240455,26.68987055110702
8447,"[3.73551130e-01 0.00000000e+00 2.86229374e-17 2.69086133e-01
 3.57362737e-01]",SAA,50,50,3.229281337204463,26.111841279400004
8448,[0.39035638 0.00224707 0.00078093 0.25031327 0.35630234],bagging,50,50,3.2287649062430956,26.065797758299997
8449,"[2.83008893e-15 7.15573434e-16 0.00000000e+00 2.77555756e-16
 1.00000000e+00]",SAA,50,100,3.5434000000000268,24.1800000000001
8450,[0.00525376 0.03778939 0.01970898 0.0345662  0.90268166],bagging,50,100,3.5491165753711105,24.4776368723
8451,"[4.83596736e-01 2.49775064e-02 2.59395370e-17 2.47642649e-01
 2.43783109e-01]",SAA,50,200,3.1977236323427567,26.253460462244
8452,[0.34757343 0.14705921 0.00052233 0.26006706 0.24477798],bagging,50,200,3.2297394117117832,26.1750551156
8453,"[0.00000000e+00 1.91368130e-16 5.08392875e-16 2.44605715e-02
 9.75539428e-01]",SAA,50,50,3.5297820758641514,24.290072559660018
8454,[0.16444302 0.02886298 0.00129602 0.2323653  0.57303268],bagging,50,50,3.330846836092514,25.5788649624
8455,"[1.00000000e+00 0.00000000e+00 1.92346139e-14 0.00000000e+00
 7.63278329e-15]",SAA,50,100,3.1928000000002106,26.11000000000074
8456,[0.98884152 0.00308666 0.00290936 0.00402667 0.00113577],bagging,50,100,3.195813724748353,26.123495104000003
8457,"[1.00000000e+00 0.00000000e+00 3.98986399e-17 0.00000000e+00
 0.00000000e+00]",SAA,50,200,3.1928,26.11
8458,"[9.44383430e-01 1.85772003e-03 1.40540023e-02 3.96653218e-02
 3.95262805e-05]",bagging,50,200,3.202776970853567,26.24940232041279
8459,"[9.20876132e-01 1.80411242e-16 1.24900090e-16 7.91238678e-02
 0.00000000e+00]",SAA,50,50,3.17419486257186,26.313348335024006
8460,[0.72229795 0.0044202  0.0012067  0.27120477 0.0008704 ],bagging,50,50,3.1538260350060154,26.8047054221
8461,"[7.49635617e-01 1.38734510e-15 0.00000000e+00 0.00000000e+00
 2.50364383e-01]",SAA,50,100,3.2062556574246988,25.626796740810036
8462,[0.55519872 0.01866113 0.00066139 0.13869288 0.28678588],bagging,50,100,3.2063427674079463,25.8979942143
8463,"[6.23953112e-01 3.82506526e-16 0.00000000e+00 3.76046888e-01
 0.00000000e+00]",SAA,50,200,3.1527240448077545,27.07644050216001
8464,"[5.50540834e-01 6.53551044e-02 5.39920016e-16 3.32413773e-01
 5.16902891e-02]",bagging,50,200,3.1677339168036407,26.805721557742014
8465,"[5.39449542e-01 1.97758476e-15 0.00000000e+00 4.60550458e-01
 1.29757316e-15]",SAA,50,50,3.1605699182644384,27.29361467706008
8466,"[4.71866261e-01 6.93668790e-04 1.42875882e-14 4.48927764e-01
 7.85123070e-02]",bagging,50,50,3.173988771553587,27.111591319686312
8467,"[0.00000000e+00 1.94289029e-16 3.98292510e-14 0.00000000e+00
 1.00000000e+00]",SAA,50,100,3.5434000000003785,24.180000000001154
8468,"[2.02417155e-01 4.04189523e-15 5.15531767e-14 1.65569231e-01
 6.32013614e-01]",bagging,50,100,3.3366397559160355,25.31572664865159
8469,"[2.64201939e-01 6.39679282e-17 0.00000000e+00 4.90060093e-02
 6.86792052e-01]",SAA,50,200,3.351389529744633,24.910436791374003
8470,[0.22505764 0.06975038 0.05654004 0.20993358 0.43871836],bagging,50,200,3.3999578543576487,25.8977742354
8471,"[9.35054039e-01 0.00000000e+00 7.19042881e-16 6.49459608e-02
 0.00000000e+00]",SAA,50,50,3.1771299411796505,26.276911114034018
8472,"[8.02549376e-01 8.98338019e-03 5.40142030e-05 1.87513360e-01
 8.99869530e-04]",bagging,50,50,3.158441195695887,26.582238242452
8473,"[0.00000000e+00 0.00000000e+00 4.09117185e-14 1.00000000e+00
 0.00000000e+00]",SAA,50,100,3.3564000000003347,28.680000000001183
8474,"[1.95536903e-02 7.97999487e-04 2.86613084e-02 9.43872323e-01
 7.11467854e-03]",bagging,50,100,3.373013378725346,28.60126738429747
8475,"[5.52202463e-01 0.00000000e+00 2.29850861e-17 4.47797537e-01
 2.55438032e-16]",SAA,50,200,3.1589896441162355,27.260839670090007
8476,"[5.17594543e-01 6.32807582e-02 3.36707261e-04 4.18787992e-01
 1.04091812e-15]",bagging,50,200,3.1659899347276617,27.130271882354922
8477,"[4.20043608e-01 0.00000000e+00 5.33427469e-17 5.79956392e-01
 0.00000000e+00]",SAA,50,50,3.182199045392378,27.600487927440003
8478,"[3.99986783e-01 1.51777763e-03 3.53243979e-04 5.23995289e-01
 7.41469071e-02]",bagging,50,50,3.1876578641018503,27.3131839313734
8479,"[6.89009964e-01 2.31585584e-16 0.00000000e+00 3.10990036e-01
 1.65666092e-16]",SAA,50,100,3.150896793780327,26.909244392520012
8480,[0.60031745 0.02436062 0.00758497 0.32393562 0.04380134],bagging,50,100,3.1710536931651623,26.857215465500005
8481,"[9.64184079e-01 0.00000000e+00 2.42861287e-17 3.58159209e-02
 0.00000000e+00]",SAA,50,200,3.1837066340417746,26.202046914102
